,Service,Zip Code,File Name,Status,Null,Services,To Do
41129,438,40601,438_40601,False,False,Wedding Cakes,True
41130,438,40507,438_40507,False,False,Wedding Cakes,True
41131,438,70802,438_70802,False,False,Wedding Cakes,True
41132,438,70114,438_70114,False,False,Wedding Cakes,True
41133,438,04330,438_04330,False,False,Wedding Cakes,True
41134,438,04101,438_04101,False,False,Wedding Cakes,True
41135,438,21401,438_21401,False,False,Wedding Cakes,True
41136,438,21202,438_21202,False,False,Wedding Cakes,True
41137,438,02201,438_02201,False,False,Wedding Cakes,True
41138,438,48933,438_48933,False,False,Wedding Cakes,True
41139,438,48226,438_48226,False,False,Wedding Cakes,True
41140,438,55102,438_55102,False,False,Wedding Cakes,True
41141,438,55404,438_55404,False,False,Wedding Cakes,True
41142,438,39205,438_39205,False,False,Wedding Cakes,True
41143,438,65101,438_65101,False,False,Wedding Cakes,True
41144,438,64105,438_64105,False,False,Wedding Cakes,True
41145,438,59623,438_59623,False,False,Wedding Cakes,True
41146,438,05101,438_05101,False,False,Wedding Cakes,True
41147,438,68502,438_68502,False,False,Wedding Cakes,True
41148,438,68102,438_68102,False,False,Wedding Cakes,True
41149,438,89701,438_89701,False,False,Wedding Cakes,True
41150,438,89101,438_89101,False,False,Wedding Cakes,True
41151,438,03301,438_03301,False,False,Wedding Cakes,True
41152,438,03108,438_03108,False,False,Wedding Cakes,True
41153,438,08608,438_08608,False,False,Wedding Cakes,True
41154,438,07102,438_07102,False,False,Wedding Cakes,True
41155,438,87501,438_87501,False,False,Wedding Cakes,True
41156,438,87102,438_87102,False,False,Wedding Cakes,True
41157,438,12207,438_12207,False,False,Wedding Cakes,True
41158,438,10007,438_10007,False,False,Wedding Cakes,True
41159,438,11021,438_11021,False,False,Wedding Cakes,True
41160,438,27601,438_27601,False,False,Wedding Cakes,True
41161,438,28105,438_28105,False,False,Wedding Cakes,True
41162,438,58501,438_58501,False,False,Wedding Cakes,True
41163,438,58102,438_58102,False,False,Wedding Cakes,True
41164,438,43215,438_43215,False,False,Wedding Cakes,True
41165,438,73102,438_73102,False,False,Wedding Cakes,True
41166,438,97301,438_97301,False,False,Wedding Cakes,True
41167,438,97201,438_97201,False,False,Wedding Cakes,True
41168,438,17101,438_17101,False,False,Wedding Cakes,True
41169,438,19103,438_19103,False,False,Wedding Cakes,True
41170,438,02903,438_02903,False,False,Wedding Cakes,True
41171,438,29217,438_29217,False,False,Wedding Cakes,True
41172,438,57501,438_57501,False,False,Wedding Cakes,True
41173,438,57103,438_57103,False,False,Wedding Cakes,True
41174,438,37219,438_37219,False,False,Wedding Cakes,True
41175,438,78701,438_78701,False,False,Wedding Cakes,True
41176,438,77002,438_77002,False,False,Wedding Cakes,True
41177,438,78207,438_78207,False,False,Wedding Cakes,True
41178,438,75207,438_75207,False,False,Wedding Cakes,True
41179,438,84111,438_84111,False,False,Wedding Cakes,True
41180,438,05602,438_05602,False,False,Wedding Cakes,True
41181,438,05401,438_05401,False,False,Wedding Cakes,True
41182,438,23219,438_23219,False,False,Wedding Cakes,True
41183,438,23454,438_23454,False,False,Wedding Cakes,True
41184,438,98507,438_98507,False,False,Wedding Cakes,True
41185,438,98105,438_98105,False,False,Wedding Cakes,True
41186,438,25301,438_25301,False,False,Wedding Cakes,True
41187,438,53703,438_53703,False,False,Wedding Cakes,True
41188,438,53205,438_53205,False,False,Wedding Cakes,True
41189,438,82001,438_82001,False,False,Wedding Cakes,True
41190,438,96799,438_96799,False,False,Wedding Cakes,True
41191,438,20001,438_20001,False,False,Wedding Cakes,True
41192,438,96941,438_96941,False,False,Wedding Cakes,True
41193,438,96910,438_96910,False,False,Wedding Cakes,True
41194,438,96912,438_96912,False,False,Wedding Cakes,True
41195,438,96960,438_96960,False,False,Wedding Cakes,True
41196,438,96950,438_96950,False,False,Wedding Cakes,True
41197,438,96939,438_96939,False,False,Wedding Cakes,True
41198,438,00901,438_00901,False,False,Wedding Cakes,True
41199,438,00802,438_00802,False,False,Wedding Cakes,True
41200,439,36104,439_36104,False,False,Wedding Coordination,True
41201,439,35210,439_35210,False,False,Wedding Coordination,True
41202,439,99801,439_99801,False,False,Wedding Coordination,True
41203,439,99501,439_99501,False,False,Wedding Coordination,True
41204,439,85001,439_85001,False,False,Wedding Coordination,True
41205,439,72201,439_72201,False,False,Wedding Coordination,True
41206,439,95814,439_95814,False,False,Wedding Coordination,True
41207,439,90013,439_90013,False,False,Wedding Coordination,True
41208,439,92101,439_92101,False,False,Wedding Coordination,True
41209,439,95112,439_95112,False,False,Wedding Coordination,True
41210,439,94108,439_94108,False,False,Wedding Coordination,True
41211,439,80202,439_80202,False,False,Wedding Coordination,True
41212,439,06103,439_06103,False,False,Wedding Coordination,True
41213,439,06604,439_06604,False,False,Wedding Coordination,True
41214,439,19901,439_19901,False,False,Wedding Coordination,True
41215,439,19850,439_19850,False,False,Wedding Coordination,True
41216,439,32301,439_32301,False,False,Wedding Coordination,True
41217,439,32202,439_32202,False,False,Wedding Coordination,True
41218,439,33132,439_33132,False,False,Wedding Coordination,True
41219,439,33602,439_33602,False,False,Wedding Coordination,True
41220,439,30303,439_30303,False,False,Wedding Coordination,True
41221,439,96813,439_96813,False,False,Wedding Coordination,True
41222,439,83702,439_83702,False,False,Wedding Coordination,True
41223,439,62701,439_62701,False,False,Wedding Coordination,True
41224,439,60176,439_60176,False,False,Wedding Coordination,True
41225,439,46225,439_46225,False,False,Wedding Coordination,True
41226,439,50309,439_50309,False,False,Wedding Coordination,True
41227,439,66603,439_66603,False,False,Wedding Coordination,True
41228,439,67052,439_67052,False,False,Wedding Coordination,True
41229,439,40601,439_40601,False,False,Wedding Coordination,True
41230,439,40507,439_40507,False,False,Wedding Coordination,True
41231,439,70802,439_70802,False,False,Wedding Coordination,True
41232,439,70114,439_70114,False,False,Wedding Coordination,True
41233,439,04330,439_04330,False,False,Wedding Coordination,True
41234,439,04101,439_04101,False,False,Wedding Coordination,True
41235,439,21401,439_21401,False,False,Wedding Coordination,True
41236,439,21202,439_21202,False,False,Wedding Coordination,True
41237,439,02201,439_02201,False,False,Wedding Coordination,True
41238,439,48933,439_48933,False,False,Wedding Coordination,True
41239,439,48226,439_48226,False,False,Wedding Coordination,True
41240,439,55102,439_55102,False,False,Wedding Coordination,True
41241,439,55404,439_55404,False,False,Wedding Coordination,True
41242,439,39205,439_39205,False,False,Wedding Coordination,True
41243,439,65101,439_65101,False,False,Wedding Coordination,True
41244,439,64105,439_64105,False,False,Wedding Coordination,True
41245,439,59623,439_59623,False,False,Wedding Coordination,True
41246,439,05101,439_05101,False,False,Wedding Coordination,True
41247,439,68502,439_68502,False,False,Wedding Coordination,True
41248,439,68102,439_68102,False,False,Wedding Coordination,True
41249,439,89701,439_89701,False,False,Wedding Coordination,True
41250,439,89101,439_89101,False,False,Wedding Coordination,True
41251,439,03301,439_03301,False,False,Wedding Coordination,True
41252,439,03108,439_03108,False,False,Wedding Coordination,True
41253,439,08608,439_08608,False,False,Wedding Coordination,True
41254,439,07102,439_07102,False,False,Wedding Coordination,True
41255,439,87501,439_87501,False,False,Wedding Coordination,True
41256,439,87102,439_87102,False,False,Wedding Coordination,True
41257,439,12207,439_12207,False,False,Wedding Coordination,True
41258,439,10007,439_10007,False,False,Wedding Coordination,True
41259,439,11021,439_11021,False,False,Wedding Coordination,True
41260,439,27601,439_27601,False,False,Wedding Coordination,True
41261,439,28105,439_28105,False,False,Wedding Coordination,True
41262,439,58501,439_58501,False,False,Wedding Coordination,True
41263,439,58102,439_58102,False,False,Wedding Coordination,True
41264,439,43215,439_43215,False,False,Wedding Coordination,True
41265,439,73102,439_73102,False,False,Wedding Coordination,True
41266,439,97301,439_97301,False,False,Wedding Coordination,True
41267,439,97201,439_97201,False,False,Wedding Coordination,True
41268,439,17101,439_17101,False,False,Wedding Coordination,True
41269,439,19103,439_19103,False,False,Wedding Coordination,True
41270,439,02903,439_02903,False,False,Wedding Coordination,True
41271,439,29217,439_29217,False,False,Wedding Coordination,True
41272,439,57501,439_57501,False,False,Wedding Coordination,True
41273,439,57103,439_57103,False,False,Wedding Coordination,True
41274,439,37219,439_37219,False,False,Wedding Coordination,True
41275,439,78701,439_78701,False,False,Wedding Coordination,True
41276,439,77002,439_77002,False,False,Wedding Coordination,True
41277,439,78207,439_78207,False,False,Wedding Coordination,True
41278,439,75207,439_75207,False,False,Wedding Coordination,True
41279,439,84111,439_84111,False,False,Wedding Coordination,True
41280,439,05602,439_05602,False,False,Wedding Coordination,True
41281,439,05401,439_05401,False,False,Wedding Coordination,True
41282,439,23219,439_23219,False,False,Wedding Coordination,True
41283,439,23454,439_23454,False,False,Wedding Coordination,True
41284,439,98507,439_98507,False,False,Wedding Coordination,True
41285,439,98105,439_98105,False,False,Wedding Coordination,True
41286,439,25301,439_25301,False,False,Wedding Coordination,True
41287,439,53703,439_53703,False,False,Wedding Coordination,True
41288,439,53205,439_53205,False,False,Wedding Coordination,True
41289,439,82001,439_82001,False,False,Wedding Coordination,True
41290,439,96799,439_96799,False,False,Wedding Coordination,True
41291,439,20001,439_20001,False,False,Wedding Coordination,True
41292,439,96941,439_96941,False,False,Wedding Coordination,True
41293,439,96910,439_96910,False,False,Wedding Coordination,True
41294,439,96912,439_96912,False,False,Wedding Coordination,True
41295,439,96960,439_96960,False,False,Wedding Coordination,True
41296,439,96950,439_96950,False,False,Wedding Coordination,True
41297,439,96939,439_96939,False,False,Wedding Coordination,True
41298,439,00901,439_00901,False,False,Wedding Coordination,True
41299,439,00802,439_00802,False,False,Wedding Coordination,True
41300,440,36104,440_36104,False,False,Wedding Dance Lessons,True
41301,440,35210,440_35210,False,False,Wedding Dance Lessons,True
41302,440,99801,440_99801,False,False,Wedding Dance Lessons,True
41303,440,99501,440_99501,False,False,Wedding Dance Lessons,True
41304,440,85001,440_85001,False,False,Wedding Dance Lessons,True
41305,440,72201,440_72201,False,False,Wedding Dance Lessons,True
41306,440,95814,440_95814,False,False,Wedding Dance Lessons,True
41307,440,90013,440_90013,False,False,Wedding Dance Lessons,True
41308,440,92101,440_92101,False,False,Wedding Dance Lessons,True
41309,440,95112,440_95112,False,False,Wedding Dance Lessons,True
41310,440,94108,440_94108,False,False,Wedding Dance Lessons,True
41311,440,80202,440_80202,False,False,Wedding Dance Lessons,True
41312,440,06103,440_06103,False,False,Wedding Dance Lessons,True
41313,440,06604,440_06604,False,False,Wedding Dance Lessons,True
41314,440,19901,440_19901,False,False,Wedding Dance Lessons,True
41315,440,19850,440_19850,False,False,Wedding Dance Lessons,True
41316,440,32301,440_32301,False,False,Wedding Dance Lessons,True
41317,440,32202,440_32202,False,False,Wedding Dance Lessons,True
41318,440,33132,440_33132,False,False,Wedding Dance Lessons,True
41319,440,33602,440_33602,False,False,Wedding Dance Lessons,True
41320,440,30303,440_30303,False,False,Wedding Dance Lessons,True
41321,440,96813,440_96813,False,False,Wedding Dance Lessons,True
41322,440,83702,440_83702,False,False,Wedding Dance Lessons,True
41323,440,62701,440_62701,False,False,Wedding Dance Lessons,True
41324,440,60176,440_60176,False,False,Wedding Dance Lessons,True
41325,440,46225,440_46225,False,False,Wedding Dance Lessons,True
41326,440,50309,440_50309,False,False,Wedding Dance Lessons,True
41327,440,66603,440_66603,False,False,Wedding Dance Lessons,True
41328,440,67052,440_67052,False,False,Wedding Dance Lessons,True
41329,440,40601,440_40601,False,False,Wedding Dance Lessons,True
41330,440,40507,440_40507,False,False,Wedding Dance Lessons,True
41331,440,70802,440_70802,False,False,Wedding Dance Lessons,True
41332,440,70114,440_70114,False,False,Wedding Dance Lessons,True
41333,440,04330,440_04330,False,False,Wedding Dance Lessons,True
41334,440,04101,440_04101,False,False,Wedding Dance Lessons,True
41335,440,21401,440_21401,False,False,Wedding Dance Lessons,True
41336,440,21202,440_21202,False,False,Wedding Dance Lessons,True
41337,440,02201,440_02201,False,False,Wedding Dance Lessons,True
41338,440,48933,440_48933,False,False,Wedding Dance Lessons,True
41339,440,48226,440_48226,False,False,Wedding Dance Lessons,True
41340,440,55102,440_55102,False,False,Wedding Dance Lessons,True
41341,440,55404,440_55404,False,False,Wedding Dance Lessons,True
41342,440,39205,440_39205,False,False,Wedding Dance Lessons,True
41343,440,65101,440_65101,False,False,Wedding Dance Lessons,True
41344,440,64105,440_64105,False,False,Wedding Dance Lessons,True
41345,440,59623,440_59623,False,False,Wedding Dance Lessons,True
41346,440,05101,440_05101,False,False,Wedding Dance Lessons,True
41347,440,68502,440_68502,False,False,Wedding Dance Lessons,True
41348,440,68102,440_68102,False,False,Wedding Dance Lessons,True
41349,440,89701,440_89701,False,False,Wedding Dance Lessons,True
41350,440,89101,440_89101,False,False,Wedding Dance Lessons,True
41351,440,03301,440_03301,False,False,Wedding Dance Lessons,True
41352,440,03108,440_03108,False,False,Wedding Dance Lessons,True
41353,440,08608,440_08608,False,False,Wedding Dance Lessons,True
41354,440,07102,440_07102,False,False,Wedding Dance Lessons,True
41355,440,87501,440_87501,False,False,Wedding Dance Lessons,True
41356,440,87102,440_87102,False,False,Wedding Dance Lessons,True
41357,440,12207,440_12207,False,False,Wedding Dance Lessons,True
41358,440,10007,440_10007,False,False,Wedding Dance Lessons,True
41359,440,11021,440_11021,False,False,Wedding Dance Lessons,True
41360,440,27601,440_27601,False,False,Wedding Dance Lessons,True
41361,440,28105,440_28105,False,False,Wedding Dance Lessons,True
41362,440,58501,440_58501,False,False,Wedding Dance Lessons,True
41363,440,58102,440_58102,False,False,Wedding Dance Lessons,True
41364,440,43215,440_43215,False,False,Wedding Dance Lessons,True
41365,440,73102,440_73102,False,False,Wedding Dance Lessons,True
41366,440,97301,440_97301,False,False,Wedding Dance Lessons,True
41367,440,97201,440_97201,False,False,Wedding Dance Lessons,True
41368,440,17101,440_17101,False,False,Wedding Dance Lessons,True
41369,440,19103,440_19103,False,False,Wedding Dance Lessons,True
41370,440,02903,440_02903,False,False,Wedding Dance Lessons,True
41371,440,29217,440_29217,False,False,Wedding Dance Lessons,True
41372,440,57501,440_57501,False,False,Wedding Dance Lessons,True
41373,440,57103,440_57103,False,False,Wedding Dance Lessons,True
41374,440,37219,440_37219,False,False,Wedding Dance Lessons,True
41375,440,78701,440_78701,False,False,Wedding Dance Lessons,True
41376,440,77002,440_77002,False,False,Wedding Dance Lessons,True
41377,440,78207,440_78207,False,False,Wedding Dance Lessons,True
41378,440,75207,440_75207,False,False,Wedding Dance Lessons,True
41379,440,84111,440_84111,False,False,Wedding Dance Lessons,True
41380,440,05602,440_05602,False,False,Wedding Dance Lessons,True
41381,440,05401,440_05401,False,False,Wedding Dance Lessons,True
41382,440,23219,440_23219,False,False,Wedding Dance Lessons,True
41383,440,23454,440_23454,False,False,Wedding Dance Lessons,True
41384,440,98507,440_98507,False,False,Wedding Dance Lessons,True
41385,440,98105,440_98105,False,False,Wedding Dance Lessons,True
41386,440,25301,440_25301,False,False,Wedding Dance Lessons,True
41387,440,53703,440_53703,False,False,Wedding Dance Lessons,True
41388,440,53205,440_53205,False,False,Wedding Dance Lessons,True
41389,440,82001,440_82001,False,False,Wedding Dance Lessons,True
41390,440,96799,440_96799,False,False,Wedding Dance Lessons,True
41391,440,20001,440_20001,False,False,Wedding Dance Lessons,True
41392,440,96941,440_96941,False,False,Wedding Dance Lessons,True
41393,440,96910,440_96910,False,False,Wedding Dance Lessons,True
41394,440,96912,440_96912,False,False,Wedding Dance Lessons,True
41395,440,96960,440_96960,False,False,Wedding Dance Lessons,True
41396,440,96950,440_96950,False,False,Wedding Dance Lessons,True
41397,440,96939,440_96939,False,False,Wedding Dance Lessons,True
41398,440,00901,440_00901,False,False,Wedding Dance Lessons,True
41399,440,00802,440_00802,False,False,Wedding Dance Lessons,True
41400,441,36104,441_36104,False,False,Wedding Florist,True
41401,441,35210,441_35210,False,False,Wedding Florist,True
41402,441,99801,441_99801,False,False,Wedding Florist,True
41403,441,99501,441_99501,False,False,Wedding Florist,True
41404,441,85001,441_85001,False,False,Wedding Florist,True
41405,441,72201,441_72201,False,False,Wedding Florist,True
41406,441,95814,441_95814,False,False,Wedding Florist,True
41407,441,90013,441_90013,False,False,Wedding Florist,True
41408,441,92101,441_92101,False,False,Wedding Florist,True
41409,441,95112,441_95112,False,False,Wedding Florist,True
41410,441,94108,441_94108,False,False,Wedding Florist,True
41411,441,80202,441_80202,False,False,Wedding Florist,True
41412,441,06103,441_06103,False,False,Wedding Florist,True
41413,441,06604,441_06604,False,False,Wedding Florist,True
41414,441,19901,441_19901,False,False,Wedding Florist,True
41415,441,19850,441_19850,False,False,Wedding Florist,True
41416,441,32301,441_32301,False,False,Wedding Florist,True
41417,441,32202,441_32202,False,False,Wedding Florist,True
41418,441,33132,441_33132,False,False,Wedding Florist,True
41419,441,33602,441_33602,False,False,Wedding Florist,True
41420,441,30303,441_30303,False,False,Wedding Florist,True
41421,441,96813,441_96813,False,False,Wedding Florist,True
41422,441,83702,441_83702,False,False,Wedding Florist,True
41423,441,62701,441_62701,False,False,Wedding Florist,True
41424,441,60176,441_60176,False,False,Wedding Florist,True
41425,441,46225,441_46225,False,False,Wedding Florist,True
41426,441,50309,441_50309,False,False,Wedding Florist,True
41427,441,66603,441_66603,False,False,Wedding Florist,True
41428,441,67052,441_67052,False,False,Wedding Florist,True
41429,441,40601,441_40601,False,False,Wedding Florist,True
41430,441,40507,441_40507,False,False,Wedding Florist,True
41431,441,70802,441_70802,False,False,Wedding Florist,True
41432,441,70114,441_70114,False,False,Wedding Florist,True
41433,441,04330,441_04330,False,False,Wedding Florist,True
41434,441,04101,441_04101,False,False,Wedding Florist,True
41435,441,21401,441_21401,False,False,Wedding Florist,True
41436,441,21202,441_21202,False,False,Wedding Florist,True
41437,441,02201,441_02201,False,False,Wedding Florist,True
41438,441,48933,441_48933,False,False,Wedding Florist,True
41439,441,48226,441_48226,False,False,Wedding Florist,True
41440,441,55102,441_55102,False,False,Wedding Florist,True
41441,441,55404,441_55404,False,False,Wedding Florist,True
41442,441,39205,441_39205,False,False,Wedding Florist,True
41443,441,65101,441_65101,False,False,Wedding Florist,True
41444,441,64105,441_64105,False,False,Wedding Florist,True
41445,441,59623,441_59623,False,False,Wedding Florist,True
41446,441,05101,441_05101,False,False,Wedding Florist,True
41447,441,68502,441_68502,False,False,Wedding Florist,True
41448,441,68102,441_68102,False,False,Wedding Florist,True
41449,441,89701,441_89701,False,False,Wedding Florist,True
41450,441,89101,441_89101,False,False,Wedding Florist,True
41451,441,03301,441_03301,False,False,Wedding Florist,True
41452,441,03108,441_03108,False,False,Wedding Florist,True
41453,441,08608,441_08608,False,False,Wedding Florist,True
41454,441,07102,441_07102,False,False,Wedding Florist,True
41455,441,87501,441_87501,False,False,Wedding Florist,True
41456,441,87102,441_87102,False,False,Wedding Florist,True
41457,441,12207,441_12207,False,False,Wedding Florist,True
41458,441,10007,441_10007,False,False,Wedding Florist,True
41459,441,11021,441_11021,False,False,Wedding Florist,True
41460,441,27601,441_27601,False,False,Wedding Florist,True
41461,441,28105,441_28105,False,False,Wedding Florist,True
41462,441,58501,441_58501,False,False,Wedding Florist,True
41463,441,58102,441_58102,False,False,Wedding Florist,True
41464,441,43215,441_43215,False,False,Wedding Florist,True
41465,441,73102,441_73102,False,False,Wedding Florist,True
41466,441,97301,441_97301,False,False,Wedding Florist,True
41467,441,97201,441_97201,False,False,Wedding Florist,True
41468,441,17101,441_17101,False,False,Wedding Florist,True
41469,441,19103,441_19103,False,False,Wedding Florist,True
41470,441,02903,441_02903,False,False,Wedding Florist,True
41471,441,29217,441_29217,False,False,Wedding Florist,True
41472,441,57501,441_57501,False,False,Wedding Florist,True
41473,441,57103,441_57103,False,False,Wedding Florist,True
41474,441,37219,441_37219,False,False,Wedding Florist,True
41475,441,78701,441_78701,False,False,Wedding Florist,True
41476,441,77002,441_77002,False,False,Wedding Florist,True
41477,441,78207,441_78207,False,False,Wedding Florist,True
41478,441,75207,441_75207,False,False,Wedding Florist,True
41479,441,84111,441_84111,False,False,Wedding Florist,True
41480,441,05602,441_05602,False,False,Wedding Florist,True
41481,441,05401,441_05401,False,False,Wedding Florist,True
41482,441,23219,441_23219,False,False,Wedding Florist,True
41483,441,23454,441_23454,False,False,Wedding Florist,True
41484,441,98507,441_98507,False,False,Wedding Florist,True
41485,441,98105,441_98105,False,False,Wedding Florist,True
41486,441,25301,441_25301,False,False,Wedding Florist,True
41487,441,53703,441_53703,False,False,Wedding Florist,True
41488,441,53205,441_53205,False,False,Wedding Florist,True
41489,441,82001,441_82001,False,False,Wedding Florist,True
41490,441,96799,441_96799,False,False,Wedding Florist,True
41491,441,20001,441_20001,False,False,Wedding Florist,True
41492,441,96941,441_96941,False,False,Wedding Florist,True
41493,441,96910,441_96910,False,False,Wedding Florist,True
41494,441,96912,441_96912,False,False,Wedding Florist,True
41495,441,96960,441_96960,False,False,Wedding Florist,True
41496,441,96950,441_96950,False,False,Wedding Florist,True
41497,441,96939,441_96939,False,False,Wedding Florist,True
41498,441,00901,441_00901,False,False,Wedding Florist,True
41499,441,00802,441_00802,False,False,Wedding Florist,True
41500,443,36104,443_36104,False,False,Wedding Planning,True
41501,443,35210,443_35210,False,False,Wedding Planning,True
41502,443,99801,443_99801,False,False,Wedding Planning,True
41503,443,99501,443_99501,False,False,Wedding Planning,True
41504,443,85001,443_85001,False,False,Wedding Planning,True
41505,443,72201,443_72201,False,False,Wedding Planning,True
41506,443,95814,443_95814,False,False,Wedding Planning,True
41507,443,90013,443_90013,False,False,Wedding Planning,True
41508,443,92101,443_92101,False,False,Wedding Planning,True
41509,443,95112,443_95112,False,False,Wedding Planning,True
41510,443,94108,443_94108,False,False,Wedding Planning,True
41511,443,80202,443_80202,False,False,Wedding Planning,True
41512,443,06103,443_06103,False,False,Wedding Planning,True
41513,443,06604,443_06604,False,False,Wedding Planning,True
41514,443,19901,443_19901,False,False,Wedding Planning,True
41515,443,19850,443_19850,False,False,Wedding Planning,True
41516,443,32301,443_32301,False,False,Wedding Planning,True
41517,443,32202,443_32202,False,False,Wedding Planning,True
41518,443,33132,443_33132,False,False,Wedding Planning,True
41519,443,33602,443_33602,False,False,Wedding Planning,True
41520,443,30303,443_30303,False,False,Wedding Planning,True
41521,443,96813,443_96813,False,False,Wedding Planning,True
41522,443,83702,443_83702,False,False,Wedding Planning,True
41523,443,62701,443_62701,False,False,Wedding Planning,True
41524,443,60176,443_60176,False,False,Wedding Planning,True
41525,443,46225,443_46225,False,False,Wedding Planning,True
41526,443,50309,443_50309,False,False,Wedding Planning,True
41527,443,66603,443_66603,False,False,Wedding Planning,True
41528,443,67052,443_67052,False,False,Wedding Planning,True
41529,443,40601,443_40601,False,False,Wedding Planning,True
41530,443,40507,443_40507,False,False,Wedding Planning,True
41531,443,70802,443_70802,False,False,Wedding Planning,True
41532,443,70114,443_70114,False,False,Wedding Planning,True
41533,443,04330,443_04330,False,False,Wedding Planning,True
41534,443,04101,443_04101,False,False,Wedding Planning,True
41535,443,21401,443_21401,False,False,Wedding Planning,True
41536,443,21202,443_21202,False,False,Wedding Planning,True
41537,443,02201,443_02201,False,False,Wedding Planning,True
41538,443,48933,443_48933,False,False,Wedding Planning,True
41539,443,48226,443_48226,False,False,Wedding Planning,True
41540,443,55102,443_55102,False,False,Wedding Planning,True
41541,443,55404,443_55404,False,False,Wedding Planning,True
41542,443,39205,443_39205,False,False,Wedding Planning,True
41543,443,65101,443_65101,False,False,Wedding Planning,True
41544,443,64105,443_64105,False,False,Wedding Planning,True
41545,443,59623,443_59623,False,False,Wedding Planning,True
41546,443,05101,443_05101,False,False,Wedding Planning,True
41547,443,68502,443_68502,False,False,Wedding Planning,True
41548,443,68102,443_68102,False,False,Wedding Planning,True
41549,443,89701,443_89701,False,False,Wedding Planning,True
41550,443,89101,443_89101,False,False,Wedding Planning,True
41551,443,03301,443_03301,False,False,Wedding Planning,True
41552,443,03108,443_03108,False,False,Wedding Planning,True
41553,443,08608,443_08608,False,False,Wedding Planning,True
41554,443,07102,443_07102,False,False,Wedding Planning,True
41555,443,87501,443_87501,False,False,Wedding Planning,True
41556,443,87102,443_87102,False,False,Wedding Planning,True
41557,443,12207,443_12207,False,False,Wedding Planning,True
41558,443,10007,443_10007,False,False,Wedding Planning,True
41559,443,11021,443_11021,False,False,Wedding Planning,True
41560,443,27601,443_27601,False,False,Wedding Planning,True
41561,443,28105,443_28105,False,False,Wedding Planning,True
41562,443,58501,443_58501,False,False,Wedding Planning,True
41563,443,58102,443_58102,False,False,Wedding Planning,True
41564,443,43215,443_43215,False,False,Wedding Planning,True
41565,443,73102,443_73102,False,False,Wedding Planning,True
41566,443,97301,443_97301,False,False,Wedding Planning,True
41567,443,97201,443_97201,False,False,Wedding Planning,True
41568,443,17101,443_17101,False,False,Wedding Planning,True
41569,443,19103,443_19103,False,False,Wedding Planning,True
41570,443,02903,443_02903,False,False,Wedding Planning,True
41571,443,29217,443_29217,False,False,Wedding Planning,True
41572,443,57501,443_57501,False,False,Wedding Planning,True
41573,443,57103,443_57103,False,False,Wedding Planning,True
41574,443,37219,443_37219,False,False,Wedding Planning,True
41575,443,78701,443_78701,False,False,Wedding Planning,True
41576,443,77002,443_77002,False,False,Wedding Planning,True
41577,443,78207,443_78207,False,False,Wedding Planning,True
41578,443,75207,443_75207,False,False,Wedding Planning,True
41579,443,84111,443_84111,False,False,Wedding Planning,True
41580,443,05602,443_05602,False,False,Wedding Planning,True
41581,443,05401,443_05401,False,False,Wedding Planning,True
41582,443,23219,443_23219,False,False,Wedding Planning,True
41583,443,23454,443_23454,False,False,Wedding Planning,True
41584,443,98507,443_98507,False,False,Wedding Planning,True
41585,443,98105,443_98105,False,False,Wedding Planning,True
41586,443,25301,443_25301,False,False,Wedding Planning,True
41587,443,53703,443_53703,False,False,Wedding Planning,True
41588,443,53205,443_53205,False,False,Wedding Planning,True
41589,443,82001,443_82001,False,False,Wedding Planning,True
41590,443,96799,443_96799,False,False,Wedding Planning,True
41591,443,20001,443_20001,False,False,Wedding Planning,True
41592,443,96941,443_96941,False,False,Wedding Planning,True
41593,443,96910,443_96910,False,False,Wedding Planning,True
41594,443,96912,443_96912,False,False,Wedding Planning,True
41595,443,96960,443_96960,False,False,Wedding Planning,True
41596,443,96950,443_96950,False,False,Wedding Planning,True
41597,443,96939,443_96939,False,False,Wedding Planning,True
41598,443,00901,443_00901,False,False,Wedding Planning,True
41599,443,00802,443_00802,False,False,Wedding Planning,True
41600,445,36104,445_36104,False,False,Wedding and Event Decorating,True
41601,445,35210,445_35210,False,False,Wedding and Event Decorating,True
41602,445,99801,445_99801,False,False,Wedding and Event Decorating,True
41603,445,99501,445_99501,False,False,Wedding and Event Decorating,True
41604,445,85001,445_85001,False,False,Wedding and Event Decorating,True
41605,445,72201,445_72201,False,False,Wedding and Event Decorating,True
41606,445,95814,445_95814,False,False,Wedding and Event Decorating,True
41607,445,90013,445_90013,False,False,Wedding and Event Decorating,True
41608,445,92101,445_92101,False,False,Wedding and Event Decorating,True
41609,445,95112,445_95112,False,False,Wedding and Event Decorating,True
41610,445,94108,445_94108,False,False,Wedding and Event Decorating,True
41611,445,80202,445_80202,False,False,Wedding and Event Decorating,True
41612,445,06103,445_06103,False,False,Wedding and Event Decorating,True
41613,445,06604,445_06604,False,False,Wedding and Event Decorating,True
41614,445,19901,445_19901,False,False,Wedding and Event Decorating,True
41615,445,19850,445_19850,False,False,Wedding and Event Decorating,True
41616,445,32301,445_32301,False,False,Wedding and Event Decorating,True
41617,445,32202,445_32202,False,False,Wedding and Event Decorating,True
41618,445,33132,445_33132,False,False,Wedding and Event Decorating,True
41619,445,33602,445_33602,False,False,Wedding and Event Decorating,True
41620,445,30303,445_30303,False,False,Wedding and Event Decorating,True
41621,445,96813,445_96813,False,False,Wedding and Event Decorating,True
