,Segments,Services,Type,Service,Hires,Price,Price Type,Rating,Zip Code,Capital City,State,Abbreviation,Implied Revenue
46333,Home Improvement,Roof Repair or Maintenance,Main,Clark Brothers Homes,394.0,,,4.5,30303,Atlanta,Georgia,GA,
46334,Home Improvement,Roof Repair or Maintenance,Main,Colony Roofers,15.0,,,4.5,30303,Atlanta,Georgia,GA,
46335,Home Improvement,Roof Repair or Maintenance,Main,Fidelis Roofing & Repair,103.0,,,5.0,30303,Atlanta,Georgia,GA,
46336,Home Improvement,Roof Repair or Maintenance,Main,Piedmont Roofing,5.0,75.0,,5.0,30303,Atlanta,Georgia,GA,375.0
46337,Home Improvement,Roof Repair or Maintenance,Main,Enduring Roofing & Gutters Inc,44.0,,,5.0,30303,Atlanta,Georgia,GA,
46338,Home Improvement,Roof Repair or Maintenance,Main,Hardiman Adjusting and Restoration,,50.0,,5.0,30303,Atlanta,Georgia,GA,
46339,Home Improvement,Roof Repair or Maintenance,Main,Modern Legacy Construction LLC,3.0,1.0,,5.0,30303,Atlanta,Georgia,GA,3.0
46340,Home Improvement,Roof Repair or Maintenance,Main,Premier Roofing &Siding,,,,5.0,30303,Atlanta,Georgia,GA,
46341,Home Improvement,Roof Repair or Maintenance,Main,"Rackley Roofing and Supply, Inc.",99.0,,,5.0,30303,Atlanta,Georgia,GA,
46342,Home Improvement,Roof Repair or Maintenance,Main,Mosaic Roofing Company,3.0,,,5.0,30303,Atlanta,Georgia,GA,
46343,Home Improvement,Roof Repair or Maintenance,Main,Cozy Home Construction,10.0,40.0,,5.0,30303,Atlanta,Georgia,GA,400.0
46344,Home Improvement,Roof Repair or Maintenance,Main,Absolute Roofing & Paving,2.0,,,5.0,30303,Atlanta,Georgia,GA,
46345,Home Improvement,Roof Repair or Maintenance,Main,TruCare Restoration,3.0,,,5.0,30303,Atlanta,Georgia,GA,
46346,Home Improvement,Roof Repair or Maintenance,Main,Pro Roofing & Siding,8.0,,,4.5,30303,Atlanta,Georgia,GA,
46347,Home Improvement,Roof Repair or Maintenance,Main,Modern Roofing & Restoration,,,,5.0,30303,Atlanta,Georgia,GA,
46348,Home Improvement,Roof Repair or Maintenance,Main,Boyd Bros Services LLC,4.0,,,5.0,30303,Atlanta,Georgia,GA,
46349,Home Improvement,Roof Repair or Maintenance,Main,Seal Pro Concrete,,,,5.0,30303,Atlanta,Georgia,GA,
46350,Home Improvement,Roof Repair or Maintenance,Main,"Fowler Homes, Inc.",57.0,,,5.0,30303,Atlanta,Georgia,GA,
46351,Home Improvement,Roof Repair or Maintenance,Main,Timeless Tin Metal Roofing,7.0,,,5.0,30303,Atlanta,Georgia,GA,
46352,Home Improvement,Roof Repair or Maintenance,Main,Performance Plus Roofing,4.0,,,4.5,30303,Atlanta,Georgia,GA,
46353,Home Improvement,Roof Repair or Maintenance,Main,Georgia Bull Inspection Services,,,,,30303,Atlanta,Georgia,GA,
46354,Home Improvement,Roof Repair or Maintenance,Main,Marios roofing and gutters,,,,5.0,30303,Atlanta,Georgia,GA,
46357,Wellness,Massage Therapy,Main,The Art of Touch,109.0,120.0,,5.0,10007,New York City,New York,NY,13080.0
46359,Wellness,Massage Therapy,Main,Thai Touch Therapy NYC,279.0,140.0,,5.0,10007,New York City,New York,NY,39060.0
46360,Wellness,Massage Therapy,Main,citiZEN MOBILE MASSAGE,,,,5.0,10007,New York City,New York,NY,
46361,Wellness,Massage Therapy,Main,Sam's Bodywork,21.0,140.0,,5.0,10007,New York City,New York,NY,2940.0
46362,Wellness,Massage Therapy,Main,Narisara Wellness NYC,60.0,125.0,,5.0,10007,New York City,New York,NY,7500.0
46367,Wellness,Massage Therapy,Main,Akmal Abdullaev,2.0,65.0,,,10007,New York City,New York,NY,130.0
46369,Wellness,Massage Therapy,Main,Male Massage NYC,8.0,130.0,,5.0,10007,New York City,New York,NY,1040.0
46372,Wellness,Massage Therapy,Main,Devon Michael,21.0,60.0,,4.5,10007,New York City,New York,NY,1260.0
46374,Wellness,Massage Therapy,Main,Massage therapist,3.0,150.0,,5.0,10007,New York City,New York,NY,450.0
46375,Wellness,Massage Therapy,Main,Sunshine Healing,11.0,90.0,,5.0,10007,New York City,New York,NY,990.0
46377,Wellness,Massage Therapy,Main,NewHealthCity | Sports & Medical Massage,8.0,165.0,,5.0,10007,New York City,New York,NY,1320.0
46378,Wellness,Massage Therapy,Main,Link Health & Wellness,,150.0,,5.0,10007,New York City,New York,NY,
46379,Wellness,Massage Therapy,Main,Relax at Home Massage,67.0,139.0,,5.0,10007,New York City,New York,NY,9313.0
46380,Wellness,Massage Therapy,Main,Ling Nature Balance Acupuncture P.C.,2.0,,,5.0,10007,New York City,New York,NY,
46384,Wellness,Massage Therapy,Main,Massage By Reci,6.0,120.0,,5.0,10007,New York City,New York,NY,720.0
46385,Wellness,Massage Therapy,Main,GKhands@yourdoorstep,8.0,150.0,,5.0,10007,New York City,New York,NY,1200.0
46386,Wellness,Massage Therapy,Main,Holistic Wellness by Edward,39.0,130.0,,5.0,10007,New York City,New York,NY,5070.0
46388,Business,Accounting,Main,A #1 Document Services LLC,518.0,50.0,hour,5.0,89101,Las Vegas,Nevada,NV,25900.0
46389,Business,Accounting,Main,Nevada Tax Services,,50.0,hour,5.0,89101,Las Vegas,Nevada,NV,
46390,Business,Accounting,Main,Above & Beyond Accounting,,45.0,hour,5.0,89101,Las Vegas,Nevada,NV,
46391,Business,Accounting,Main,Noah Green CPA LLC,,65.0,hour,5.0,89101,Las Vegas,Nevada,NV,
46392,Business,Accounting,Main,CPA Financial Architects,,,,5.0,89101,Las Vegas,Nevada,NV,
46393,Business,Accounting,Main,3 Clicks Bookkeeping,,,,5.0,89101,Las Vegas,Nevada,NV,
46394,Business,Accounting,Main,AitaK Solutions LLC,,100.0,hour,,89101,Las Vegas,Nevada,NV,
46395,Business,Accounting,Main,CF Consulting LLC,,50.0,hour,5.0,89101,Las Vegas,Nevada,NV,
46396,Home Improvement,House Cleaning,Main,Independent Landscape & Property Management,11.0,,,4.0,5101,Billings,Montana,MT,
46397,Home Improvement,House Cleaning,Main,JMP Unique Cleaning Services,,,,,5101,Billings,Montana,MT,
46398,Wellness,Massage Therapy,Main,Mobile Relief LLC,,125.0,,5.0,6103,Hartford,Connecticut,CT,
46399,Wellness,Massage Therapy,Main,Massage by Marcos,15.0,80.0,,5.0,6103,Hartford,Connecticut,CT,1200.0
46400,Wellness,Massage Therapy,Main,Mark Terza LMT,62.0,125.0,,5.0,6103,Hartford,Connecticut,CT,7750.0
46401,Wellness,Massage Therapy,Main,Madisonschmeer.lmt,5.0,90.0,,5.0,6103,Hartford,Connecticut,CT,450.0
46402,Wellness,Massage Therapy,Main,The Pink Opal,,100.0,,5.0,6103,Hartford,Connecticut,CT,
46403,Wellness,Massage Therapy,Main,Muscular Puzzles Therapy,11.0,125.0,,4.5,6103,Hartford,Connecticut,CT,1375.0
46404,Wellness,Massage Therapy,Main,Intuitive Body Massage Therapy,17.0,85.0,,5.0,6103,Hartford,Connecticut,CT,1445.0
46452,Business,Computer Repair,Main,Lee Technology Support Services,25.0,,,5.0,48933,Lansing,Michigan,MI,
46467,Home Improvement,Asphalt Installation,Peripheral,ALL IN ONE CONTRACTORS,,,,5.0,78207,San Antonio,Texas,TX,
46499,Events,Wedding and Event Catering,Main,Indy's Sweet Confectionery,,,,4.5,46225,Indianapolis,Indiana,IN,
46500,Events,Wedding and Event Catering,Main,David Mallard - Private Chef,21.0,,,5.0,46225,Indianapolis,Indiana,IN,
46501,Events,Wedding and Event Catering,Main,Fork and Function,12.0,25.0,person,5.0,46225,Indianapolis,Indiana,IN,300.0
46502,Events,DJ,Main,Loud And Clear,73.0,300.0,,5.0,75207,Dallas,Texas,TX,21900.0
46503,Events,DJ,Main,Adventure Sound Productions LLC,33.0,300.0,,5.0,75207,Dallas,Texas,TX,9900.0
46504,Events,DJ,Main,DJ Tone,71.0,160.0,,5.0,75207,Dallas,Texas,TX,11360.0
46505,Events,DJ,Main,Dj P,10.0,100.0,,5.0,75207,Dallas,Texas,TX,1000.0
46506,Events,DJ,Main,DJ Europa,25.0,200.0,,5.0,75207,Dallas,Texas,TX,5000.0
46507,Events,DJ,Main,French Palace Productions,80.0,300.0,,5.0,75207,Dallas,Texas,TX,24000.0
46509,Events,DJ,Main,B & B Productions,6.0,150.0,,5.0,75207,Dallas,Texas,TX,900.0
46510,Events,DJ,Main,Sanchez Entertainment,22.0,400.0,,5.0,75207,Dallas,Texas,TX,8800.0
46512,Events,DJ,Main,Pay The DJ,25.0,100.0,,5.0,75207,Dallas,Texas,TX,2500.0
46513,Events,DJ,Main,Party All Night Ent. - Super DJ Hector,16.0,400.0,,5.0,75207,Dallas,Texas,TX,6400.0
46514,Events,DJ,Main,3 Voice Productions,8.0,800.0,,5.0,75207,Dallas,Texas,TX,6400.0
46515,Events,DJ,Main,It Takes 2 DJ Services,,200.0,,5.0,75207,Dallas,Texas,TX,
46516,Events,DJ,Main,Tigerlife Production,,100.0,,5.0,75207,Dallas,Texas,TX,
46517,Events,DJ,Main,DJ Matt Nifty,,125.0,,5.0,75207,Dallas,Texas,TX,
46518,Events,DJ,Main,DJKDURDJ/ DJ KD Services,63.0,200.0,,5.0,75207,Dallas,Texas,TX,12600.0
46519,Events,DJ,Main,Watchurbac Entertainment,,200.0,,5.0,75207,Dallas,Texas,TX,
46520,Events,DJ,Main,Aries Entertainment,,90.0,,5.0,75207,Dallas,Texas,TX,
46521,Events,DJ,Main,Kendall Entertainment,,200.0,,5.0,75207,Dallas,Texas,TX,
46522,Events,DJ,Main,"Nel-Boogie Entertainment,LLC",3.0,100.0,,5.0,75207,Dallas,Texas,TX,300.0
46523,Events,DJ,Main,Uptown Entertainment,4.0,200.0,,5.0,75207,Dallas,Texas,TX,800.0
46524,Events,DJ,Main,DJ EPIPHANY DESHAY,,150.0,,,75207,Dallas,Texas,TX,
46525,Events,DJ,Main,LnS Karaoke & DJ,50.0,200.0,,5.0,75207,Dallas,Texas,TX,10000.0
46526,Events,DJ,Main,Dallas Video DJ,20.0,100.0,,4.5,75207,Dallas,Texas,TX,2000.0
46527,Events,DJ,Main,SilvaSongz,,95.0,,5.0,75207,Dallas,Texas,TX,
46528,Events,DJ,Main,SMProductions,,100.0,,5.0,75207,Dallas,Texas,TX,
46529,Home Improvement,House Cleaning,Main,Rise N' Shine Cleaning Services,83.0,,,4.5,87102,Albuquerque,New Mexico,NM,
46531,Home Improvement,House Cleaning,Main,Sandia Green Clean,41.0,115.0,,5.0,87102,Albuquerque,New Mexico,NM,4715.0
46533,Home Improvement,House Cleaning,Main,Two Queens & A Bucket,,80.0,,5.0,87102,Albuquerque,New Mexico,NM,
46534,Home Improvement,House Cleaning,Main,A Golden Touch,29.0,,,4.5,87102,Albuquerque,New Mexico,NM,
46535,Home Improvement,House Cleaning,Main,Art in organizing service.,3.0,,,5.0,87102,Albuquerque,New Mexico,NM,
46536,Home Improvement,House Cleaning,Main,Estela Corral,,50.0,,,87102,Albuquerque,New Mexico,NM,
46537,Home Improvement,House Cleaning,Main,AID cleaning,,,,,87102,Albuquerque,New Mexico,NM,
46548,Home Improvement,Architectural Services,Peripheral,"Keystone Consulting & Design, LLC",5.0,,,5.0,35210,Birmingham,Alabama,AL,
46550,Lessons,Sewing Lessons,Peripheral,Auntager's Designs,11.0,15.0,hour,5.0,98507,Olympia,Washington,WA,165.0
46571,Lessons,Private Tennis Instruction,Peripheral,TENNIS with DENNIS,7.0,135.0,hour,5.0,6604,Bridgeport,Connecticut,CT,945.0
46572,Lessons,Private Tennis Instruction,Peripheral,Bak2Basics,,,,5.0,6604,Bridgeport,Connecticut,CT,
46573,Home Improvement,Appliance Installation,Peripheral,The FINISHER - Home Repair and Installations,4.0,130.0,$580,5.0,19901,Dover,Delaware,DE,520.0
46587,Home Improvement,Commercial Cleaning,Peripheral,"Commercial Cleaning Done Right, LLC",,100.0,,4.5,21401,Annapolis,Maryland,MD,
46590,Home Improvement,Commercial Cleaning,Peripheral,TheCleanUp,,,,,21401,Annapolis,Maryland,MD,
46596,Home Improvement,Commercial Cleaning,Peripheral,Peaceful Solutions Housekeeping and Concierge- DC,,150.0,,,21401,Annapolis,Maryland,MD,
46598,Home Improvement,Commercial Cleaning,Peripheral,SONS cleaning services,,,,5.0,21401,Annapolis,Maryland,MD,
46599,Home Improvement,Commercial Cleaning,Peripheral,Mirna cleaning services LLC,,,,,21401,Annapolis,Maryland,MD,
46601,Business,Accounting,Main,Acteon Advisors,11.0,52.0,hour,5.0,27601,Raleigh,North Carolina,NC,572.0
46604,Business,Accounting,Main,"Blue Sky Bookkeeping, LLC",,50.0,hour,5.0,27601,Raleigh,North Carolina,NC,
46609,Business,Accounting,Main,"Cox Accounting & Financial Services, Inc.",132.0,95.0,hour,4.5,27601,Raleigh,North Carolina,NC,12540.0
46610,Business,Accounting,Main,A Paylady LLC,5.0,25.0,hour,3.5,27601,Raleigh,North Carolina,NC,125.0
46611,Business,Accounting,Main,RGM Bookkeeping Services Corp,,55.0,hour,,27601,Raleigh,North Carolina,NC,
46613,Business,Accounting,Main,"BRODIE CPA, PLLC",10.0,60.0,hour,4.5,27601,Raleigh,North Carolina,NC,600.0
46614,Business,Accounting,Main,"CFR Accounting, LLC",,50.0,hour,5.0,27601,Raleigh,North Carolina,NC,
46615,Business,Accounting,Main,CarolinaTax Consulting,25.0,,,5.0,27601,Raleigh,North Carolina,NC,
46617,Business,Accounting,Main,"Stan P Moore, CPA PLLC",,,,,27601,Raleigh,North Carolina,NC,
46620,Business,Accounting,Main,"Anthony Sartor, CPA",,150.0,hour,5.0,27601,Raleigh,North Carolina,NC,
46621,Business,Accounting,Main,AJ Bookkeepers,,,,,27601,Raleigh,North Carolina,NC,
46646,Pets,Dog Walking,Main,Mutt Butts of RI,24.0,12.0,walk,5.0,2903,Providence,Rhode Island,RI,288.0
46647,Pets,Dog Walking,Main,Companion Pet Services,,14.0,walk,5.0,2903,Providence,Rhode Island,RI,
46648,Pets,Dog Walking,Main,Auntie Donna's Playful Pups,8.0,12.0,walk,5.0,2903,Providence,Rhode Island,RI,96.0
46649,Pets,Dog Walking,Main,PVD dog walkers,,12.0,walk,5.0,2903,Providence,Rhode Island,RI,
46651,Home Improvement,Demolition Services,Peripheral,BJ's Waste,,,,,70802,Baton Rouge,Louisiana,LA,
46652,Home Improvement,Demolition Services,Peripheral,Move It Or Lose It,6.0,25.0,,5.0,70802,Baton Rouge,Louisiana,LA,150.0
46653,Business,Accounting,Main,Cruise & Associates,2.0,,,4.5,68102,Omaha,Nebraska,NE,
46654,Business,Accounting,Main,Accounting Simplicity,3.0,75.0,hour,5.0,68102,Omaha,Nebraska,NE,225.0
46660,Home Improvement,Construction Services,Peripheral,Em certified construction inc,,,,5.0,11021,Great Neck (NYC Suburb),New York,NY,
46661,Home Improvement,Construction Services,Peripheral,"St. Louis Contracting,Inc",,,,5.0,11021,Great Neck (NYC Suburb),New York,NY,
46668,Home Improvement,Circuit Breaker Panel or Fuse Box Installation,Peripheral,Tri-State Eco Plug Inc.,3.0,150.0,,5.0,10007,New York City,New York,NY,450.0
46669,Home Improvement,Circuit Breaker Panel or Fuse Box Installation,Peripheral,High end electric,,150.0,,5.0,10007,New York City,New York,NY,
46671,Home Improvement,Circuit Breaker Panel or Fuse Box Installation,Peripheral,Triple T Electric,15.0,,,5.0,10007,New York City,New York,NY,
46673,Home Improvement,Circuit Breaker Panel or Fuse Box Installation,Peripheral,BK Sparks ⚡️,21.0,75.0,,5.0,10007,New York City,New York,NY,1575.0
46674,Home Improvement,Circuit Breaker Panel or Fuse Box Installation,Peripheral,ORPHEOUS INC,,175.0,consult,,10007,New York City,New York,NY,
46675,Home Improvement,Circuit Breaker Panel or Fuse Box Installation,Peripheral,Asset electric Corp,,,,5.0,10007,New York City,New York,NY,
46678,Home Improvement,Circuit Breaker Panel or Fuse Box Installation,Peripheral,KCELECTRICALCONTRACTOR LLC,59.0,87.0,,5.0,10007,New York City,New York,NY,5133.0
46679,Home Improvement,Circuit Breaker Panel or Fuse Box Installation,Peripheral,PHP7 Electrical!!,22.0,110.0,service,5.0,10007,New York City,New York,NY,2420.0
46681,Home Improvement,Circuit Breaker Panel or Fuse Box Installation,Peripheral,Royalty Maintenance,,20.0,service,5.0,10007,New York City,New York,NY,
46683,Home Improvement,Circuit Breaker Panel or Fuse Box Installation,Peripheral,Omas Electric,,,,5.0,10007,New York City,New York,NY,
46685,Home Improvement,Circuit Breaker Panel or Fuse Box Installation,Peripheral,Crossland Management & Electric Inc,12.0,175.0,consult,5.0,10007,New York City,New York,NY,2100.0
46686,Home Improvement,Circuit Breaker Panel or Fuse Box Installation,Peripheral,Eddie Ryzhak,,,,,10007,New York City,New York,NY,
46687,Home Improvement,Circuit Breaker Panel or Fuse Box Installation,Peripheral,Smith Riley,3.0,100.0,service,5.0,10007,New York City,New York,NY,300.0
46688,Home Improvement,Circuit Breaker Panel or Fuse Box Installation,Peripheral,RnB Enterprises,,65.0,consult,5.0,10007,New York City,New York,NY,
46689,Home Improvement,Circuit Breaker Panel or Fuse Box Installation,Peripheral,Summit Automation And Security,34.0,200.0,service,5.0,10007,New York City,New York,NY,6800.0
46692,Lessons,Reiki Lessons,Peripheral,2 of Hearts Healing Center,,100.0,lesson,5.0,19850,Wilmington,Delaware,DE,
46694,Lessons,Reiki Lessons,Peripheral,Nicole Lawler's Life Healing Energy,3.0,175.0,lesson,5.0,19850,Wilmington,Delaware,DE,525.0
46696,Home Improvement,Circuit Breaker Panel or Fuse Box Installation,Peripheral,Premier electrical,35.0,50.0,,5.0,6103,Hartford,Connecticut,CT,1750.0
46698,Home Improvement,Circuit Breaker Panel or Fuse Box Installation,Peripheral,Cheshire Contracting LLC,3.0,,,4.0,6103,Hartford,Connecticut,CT,
46729,Lessons,Reiki Lessons,Peripheral,Healing Light Coach,9.0,165.0,lesson,5.0,64105,Kansas City,Missouri,MO,1485.0
46730,Lessons,Reiki Lessons,Peripheral,Spiritsong Vibrational Healing Arts,13.0,,,5.0,64105,Kansas City,Missouri,MO,
46731,Lessons,Reiki Lessons,Peripheral,Lisa Short's Pure Love Energy,68.0,225.0,lesson,5.0,64105,Kansas City,Missouri,MO,15300.0
46762,Home Improvement,Interior Design,Main,LCF Designs & Staging,23.0,85.0,hour,4.5,95814,Sacramento,California,CA,1955.0
46764,Home Improvement,Interior Design,Main,Larisa Pomescikova Interior Design,11.0,125.0,hour,5.0,95814,Sacramento,California,CA,1375.0
46766,Home Improvement,Interior Design,Main,Bond Design LLC,,,,5.0,95814,Sacramento,California,CA,
46768,Home Improvement,Interior Design,Main,Premier Interior Luxury & Design,,,,,95814,Sacramento,California,CA,
46769,Home Improvement,Interior Design,Main,TLN Interiors,29.0,,,4.5,95814,Sacramento,California,CA,
46770,Home Improvement,Interior Design,Main,LUCA CASA Interior Design Sacramento,,,,,95814,Sacramento,California,CA,
46773,Home Improvement,Interior Design,Main,Showhomes of Folsom Lake,6.0,90.0,hour,5.0,95814,Sacramento,California,CA,540.0
46774,Home Improvement,Interior Design,Main,MHP DESIGN INC,,50.0,hour,,95814,Sacramento,California,CA,
46834,Lessons,Singing Lessons,Main,FALLON VOCAL STUDIOS,13.0,30.0,,5.0,2201,Boston,Massachusetts,MA,390.0
46842,Home Improvement,Carpet Repair or Partial Replacement,Peripheral,Daddy Daughter Carpet,100.0,,,5.0,30303,Atlanta,Georgia,GA,
46843,Home Improvement,Carpet Repair or Partial Replacement,Peripheral,"Flying Carpet Cleaners ,LLC",317.0,,,5.0,30303,Atlanta,Georgia,GA,
46844,Home Improvement,Carpet Repair or Partial Replacement,Peripheral,A Super Carpet Cleaning LLC.,640.0,,,5.0,30303,Atlanta,Georgia,GA,
46846,Home Improvement,Closet and Shelving System Installation,Peripheral,Lifestyle Excellence Opportunities,33.0,55.0,hour,5.0,77002,Houston,Texas,TX,1815.0
46847,Home Improvement,Closet and Shelving System Installation,Peripheral,"Kim Kosteck, Professional Organizer & Coach",64.0,60.0,hour,5.0,77002,Houston,Texas,TX,3840.0
46848,Home Improvement,Closet and Shelving System Installation,Peripheral,ORGNZE Texas,19.0,50.0,hour,5.0,77002,Houston,Texas,TX,950.0
46849,Home Improvement,Closet and Shelving System Installation,Peripheral,Handy hi (insured ),122.0,72.0,hour,5.0,77002,Houston,Texas,TX,8784.0
46850,Home Improvement,Closet and Shelving System Installation,Peripheral,Simply Organized,6.0,45.0,hour,5.0,77002,Houston,Texas,TX,270.0
46851,Home Improvement,Closet and Shelving System Installation,Peripheral,Tailoring Spaces Movers & More,195.0,35.0,hour,4.5,77002,Houston,Texas,TX,6825.0
46852,Home Improvement,Closet and Shelving System Installation,Peripheral,Situate Your Space,3.0,50.0,hour,5.0,77002,Houston,Texas,TX,150.0
46853,Home Improvement,Closet and Shelving System Installation,Peripheral,Think Outside the Closet,2.0,50.0,hour,5.0,77002,Houston,Texas,TX,100.0
46854,Home Improvement,Closet and Shelving System Installation,Peripheral,The Levi Look,24.0,50.0,hour,5.0,77002,Houston,Texas,TX,1200.0
46855,Home Improvement,Closet and Shelving System Installation,Peripheral,The Itsy Bitsy Lady,,,,5.0,77002,Houston,Texas,TX,
46857,Home Improvement,Closet and Shelving System Installation,Peripheral,"A2Z Organizing Solutions, LLC",,,,5.0,77002,Houston,Texas,TX,
46859,Home Improvement,Closet and Shelving System Installation,Peripheral,Tidyingcrew,,37.0,hour,5.0,77002,Houston,Texas,TX,
46862,Home Improvement,Closet and Shelving System Installation,Peripheral,"Clean Slate - Life Organized, LLC",64.0,65.0,hour,5.0,77002,Houston,Texas,TX,4160.0
46863,Home Improvement,Closet and Shelving System Installation,Peripheral,Meraki cleaning services,8.0,24.0,hour,5.0,77002,Houston,Texas,TX,192.0
46864,Home Improvement,Closet and Shelving System Installation,Peripheral,Bevy,2.0,70.0,hour,5.0,77002,Houston,Texas,TX,140.0
46865,Home Improvement,Closet and Shelving System Installation,Peripheral,Jacqueline Chalhoub,2.0,,,5.0,77002,Houston,Texas,TX,
46866,Home Improvement,Closet and Shelving System Installation,Peripheral,Crys Charles; Wardrobe Styling & Personal Shopper,,100.0,hour,5.0,77002,Houston,Texas,TX,
46867,Home Improvement,Closet and Shelving System Installation,Peripheral,Peace & Order Organizing,,45.0,hour,5.0,77002,Houston,Texas,TX,
46868,Home Improvement,Closet and Shelving System Installation,Peripheral,Holman Hope Home Organizing,,,,5.0,77002,Houston,Texas,TX,
46870,Home Improvement,Closet and Shelving System Installation,Peripheral,Amazing Housekeeper,29.0,40.0,hour,4.5,77002,Houston,Texas,TX,1160.0
46871,Home Improvement,Closet and Shelving System Installation,Peripheral,BIANKO Design,,40.0,hour,5.0,77002,Houston,Texas,TX,
46873,Home Improvement,Closet and Shelving System Installation,Peripheral,Shop With Val,20.0,65.0,hour,5.0,77002,Houston,Texas,TX,1300.0
46876,Home Improvement,Commercial Cleaning,Peripheral,Marias cleaning service,37.0,100.0,,5.0,70114,New Orleans,Louisiana,LA,3700.0
46878,Home Improvement,Commercial Cleaning,Peripheral,SpotOn Services LLC,98.0,50.0,,4.5,70114,New Orleans,Louisiana,LA,4900.0
46880,Home Improvement,Commercial Cleaning,Peripheral,L.A Cleaning Services,2.0,,,5.0,70114,New Orleans,Louisiana,LA,
46881,Home Improvement,Commercial Cleaning,Peripheral,Eco Fresh Floor Cleaners,7.0,,,5.0,70114,New Orleans,Louisiana,LA,
46882,Home Improvement,Commercial Cleaning,Peripheral,WestStar Building Services,,,,5.0,70114,New Orleans,Louisiana,LA,
46884,Home Improvement,Commercial Cleaning,Peripheral,1205 S Liberty St,,150.0,,5.0,70114,New Orleans,Louisiana,LA,
46885,Home Improvement,Commercial Cleaning,Peripheral,Dania,48.0,,,5.0,70114,New Orleans,Louisiana,LA,
46887,Home Improvement,Asphalt Installation,Peripheral,Alamo Paving Co,3.0,,,5.0,97201,Portland,Oregon,OR,
46888,Events,DJ,Main,Colt45 Entertainment LLc,2.0,600.0,,4.5,57501,Pierre,South Dakota,SD,1200.0
46948,Lessons,Singing Lessons,Main,Stage Native Voice Studio,,55.0,,5.0,80202,Denver,Colorado,CO,
46949,Home Improvement,Closet and Shelving System Installation,Peripheral,Seamless Spaces Organizing,,50.0,hour,5.0,33132,Miami,Florida,FL,
46950,Home Improvement,Closet and Shelving System Installation,Peripheral,Closet Clutter Buster,11.0,50.0,hour,5.0,33132,Miami,Florida,FL,550.0
46951,Home Improvement,Closet and Shelving System Installation,Peripheral,Deluxury Closets,13.0,,,5.0,33132,Miami,Florida,FL,
46952,Home Improvement,Closet and Shelving System Installation,Peripheral,All I Need (Int Cert Professional Organizers),380.0,50.0,hour,5.0,33132,Miami,Florida,FL,19000.0
46953,Home Improvement,Closet and Shelving System Installation,Peripheral,ORGNZE SFL,6.0,48.0,hour,5.0,33132,Miami,Florida,FL,288.0
46954,Home Improvement,Closet and Shelving System Installation,Peripheral,2 Boca Babes Home Consulting Services,43.0,50.0,hour,4.5,33132,Miami,Florida,FL,2150.0
46955,Home Improvement,Closet and Shelving System Installation,Peripheral,Annie Sparkles Clean L.L.C,36.0,60.0,hour,5.0,33132,Miami,Florida,FL,2160.0
46956,Home Improvement,Closet and Shelving System Installation,Peripheral,Sabina Sorts It,,40.0,hour,5.0,33132,Miami,Florida,FL,
46957,Home Improvement,Closet and Shelving System Installation,Peripheral,Taylored Organization,5.0,65.0,hour,5.0,33132,Miami,Florida,FL,325.0
46958,Home Improvement,Closet and Shelving System Installation,Peripheral,Amorganizing,7.0,60.0,hour,5.0,33132,Miami,Florida,FL,420.0
46959,Home Improvement,Closet and Shelving System Installation,Peripheral,"My Macro Memoir, LLC",,55.0,hour,5.0,33132,Miami,Florida,FL,
46960,Home Improvement,Closet and Shelving System Installation,Peripheral,Heritage Home Studio,2.0,125.0,hour,5.0,33132,Miami,Florida,FL,250.0
46961,Home Improvement,Closet and Shelving System Installation,Peripheral,Yuri,56.0,45.0,hour,4.5,33132,Miami,Florida,FL,2520.0
46963,Home Improvement,Closet and Shelving System Installation,Peripheral,Your Handy Handyman,75.0,45.0,hour,5.0,33132,Miami,Florida,FL,3375.0
46964,Home Improvement,Closet and Shelving System Installation,Peripheral,Claudia Morales,2.0,49.0,hour,5.0,33132,Miami,Florida,FL,98.0
46965,Home Improvement,Closet and Shelving System Installation,Peripheral,"Outward-In Organizing, LLC",,50.0,hour,5.0,33132,Miami,Florida,FL,
46966,Home Improvement,Closet and Shelving System Installation,Peripheral,Fastest Cleaning Services Llc,3.0,25.0,hour,5.0,33132,Miami,Florida,FL,75.0
46967,Home Improvement,Closet and Shelving System Installation,Peripheral,A Guru Organizer,,,,5.0,33132,Miami,Florida,FL,
46968,Home Improvement,Closet and Shelving System Installation,Peripheral,WeCleanGarages.com,2.0,,,5.0,33132,Miami,Florida,FL,
46969,Home Improvement,Closet and Shelving System Installation,Peripheral,SFL Organizers,,60.0,hour,5.0,33132,Miami,Florida,FL,
46970,Home Improvement,Closet and Shelving System Installation,Peripheral,Brissi Professional Organizers,,30.0,hour,5.0,33132,Miami,Florida,FL,
46973,Home Improvement,Closet and Shelving System Installation,Peripheral,Creations By CK,,40.0,hour,5.0,33132,Miami,Florida,FL,
46976,Home Improvement,Closet and Shelving System Installation,Peripheral,Services and Constructors Spessato LLC,7.0,,,5.0,33132,Miami,Florida,FL,
46983,Home Improvement,Deck Staining and Sealing,Peripheral,H&T Enterprises LLC,212.0,,,5.0,23219,Richmond,Virginia,VA,
46984,Home Improvement,Deck Staining and Sealing,Peripheral,ICS LEB.LLC,195.0,,,5.0,23219,Richmond,Virginia,VA,
46986,Home Improvement,Deck Staining and Sealing,Peripheral,Patriot Pressure Washing,6.0,,,5.0,23219,Richmond,Virginia,VA,
